t,x(t),dx/dt
3.1259999993e+02,2.8458213544e+02,8.0368060790e-01
3.1269999993e+02,2.8466249921e+02,8.0359488693e-01
3.1279999993e+02,2.8474285441e+02,8.0350913729e-01
3.1289999993e+02,2.8482320104e+02,8.0342335896e-01
3.1299999993e+02,2.8490353908e+02,8.0333755190e-01
3.1309999993e+02,2.8498386855e+02,8.0325171608e-01
3.1319999993e+02,2.8506418942e+02,8.0316585148e-01
3.1329999993e+02,2.8514450172e+02,8.0307995805e-01
3.1339999993e+02,2.8522480542e+02,8.0299403577e-01
3.1349999992e+02,2.8530510052e+02,8.0290808462e-01
3.1359999992e+02,2.8538538703e+02,8.0282210454e-01
3.1369999992e+02,2.8546566494e+02,8.0273609553e-01
3.1379999992e+02,2.8554593425e+02,8.0265005754e-01
3.1389999992e+02,2.8562619495e+02,8.0256399054e-01
3.1399999992e+02,2.8570644705e+02,8.0247789450e-01
3.1409999992e+02,2.8578669053e+02,8.0239176939e-01
3.1419999992e+02,2.8586692540e+02,8.0230561518e-01
3.1429999992e+02,2.8594715165e+02,8.0221943183e-01
3.1439999992e+02,2.8602736929e+02,8.0213321933e-01
3.1449999992e+02,2.8610757830e+02,8.0204697762e-01
3.1459999992e+02,2.8618777868e+02,8.0196070668e-01
3.1469999992e+02,2.8626797044e+02,8.0187440649e-01
3.1479999992e+02,2.8634815356e+02,8.0178807700e-01
3.1489999992e+02,2.8642832805e+02,8.0170171818e-01
3.1499999992e+02,2.8650849390e+02,8.0161533001e-01
3.1509999992e+02,2.8658865111e+02,8.0152891245e-01
3.1519999992e+02,2.8666879968e+02,8.0144246547e-01
3.1529999992e+02,2.8674893961e+02,8.0135598904e-01
3.1539999992e+02,2.8682907088e+02,8.0126948312e-01
3.1549999992e+02,2.8690919350e+02,8.0118294768e-01
3.1559999992e+02,2.8698930747e+02,8.0109638269e-01
3.1569999992e+02,2.8706941278e+02,8.0100978812e-01
3.1579999992e+02,2.8714950943e+02,8.0092316394e-01
3.1589999992e+02,2.8722959741e+02,8.0083651010e-01
3.1599999992e+02,2.8730967673e+02,8.0074982659e-01
3.1609999992e+02,2.8738974737e+02,8.0066311336e-01
3.1619999992e+02,2.8746980935e+02,8.0057637038e-01
3.1629999992e+02,2.8754986265e+02,8.0048959763e-01
3.1639999992e+02,2.8762990727e+02,8.0040279506e-01
3.1649999992e+02,2.8770994321e+02,8.0031596265e-01
3.1659999992e+02,2.8778997046e+02,8.0022910036e-01
3.1669999992e+02,2.8786998902e+02,8.0014220816e-01
3.1679999992e+02,2.8794999890e+02,8.0005528602e-01
3.1689999992e+02,2.8803000008e+02,7.9996833390e-01
3.1699999992e+02,2.8810999257e+02,7.9988135176e-01
3.1709999992e+02,2.8818997635e+02,7.9979433959e-01
3.1719999992e+02,2.8826995143e+02,7.9970729733e-01
3.1729999992e+02,2.8834991781e+02,7.9962022497e-01
3.1739999992e+02,2.8842987548e+02,7.9953312246e-01
3.1749999991e+02,2.8850982443e+02,7.9944598977e-01
3.1759999991e+02,2.8858976467e+02,7.9935882687e-01
3.1769999991e+02,2.8866969620e+02,7.9927163373e-01
3.1779999991e+02,2.8874961900e+02,7.9918441031e-01
3.1789999991e+02,2.8882953308e+02,7.9909715657e-01
3.1799999991e+02,2.8890943843e+02,7.9900987249e-01
3.1809999991e+02,2.8898933505e+02,7.9892255802e-01
3.1819999991e+02,2.8906922294e+02,7.9883521314e-01
3.1829999991e+02,2.8914910209e+02,7.9874783782e-01
3.1839999991e+02,2.8922897251e+02,7.9866043201e-01
3.1849999991e+02,2.8930883418e+02,7.9857299568e-01
3.1859999991e+02,2.8938868710e+02,7.9848552880e-01
3.1869999991e+02,2.8946853128e+02,7.9839803133e-01
3.1879999991e+02,2.8954836671e+02,7.9831050325e-01
3.1889999991e+02,2.8962819338e+02,7.9822294451e-01
3.1899999991e+02,2.8970801130e+02,7.9813535508e-01
3.1909999991e+02,2.8978782045e+02,7.9804773492e-01
3.1919999991e+02,2.8986762084e+02,7.9796008401e-01
3.1929999991e+02,2.8994741247e+02,7.9787240231e-01
3.1939999991e+02,2.9002719532e+02,7.9778468977e-01
3.1949999991e+02,2.9010696941e+02,7.9769694637e-01
3.1959999991e+02,2.9018673471e+02,7.9760917208e-01
3.1969999991e+02,2.9026649124e+02,7.9752136685e-01
3.1979999991e+02,2.9034623898e+02,7.9743353065e-01
3.1989999991e+02,2.9042597794e+02,7.9734566346e-01
3.1999999991e+02,2.9050570812e+02,7.9725776522e-01
3.2009999991e+02,2.9058542950e+02,7.9716983591e-01
3.2019999991e+02,2.9066514208e+02,7.9708187548e-01
3.2029999991e+02,2.9074484587e+02,7.9699388392e-01
3.2039999991e+02,2.9082454086e+02,7.9690586117e-01
3.2049999991e+02,2.9090422704e+02,7.9681780721e-01
3.2059999991e+02,2.9098390442e+02,7.9672972200e-01
3.2069999991e+02,2.9106357298e+02,7.9664160550e-01
3.2079999991e+02,2.9114323274e+02,7.9655345768e-01
3.2089999991e+02,2.9122288367e+02,7.9646527850e-01
3.2099999991e+02,2.9130252579e+02,7.9637706793e-01
3.2109999991e+02,2.9138215909e+02,7.9628882593e-01
3.2119999991e+02,2.9146178356e+02,7.9620055246e-01
3.2129999991e+02,2.9154139920e+02,7.9611224748e-01
3.2139999990e+02,2.9162100600e+02,7.9602391097e-01
3.2149999990e+02,2.9170060398e+02,7.9593554289e-01
3.2159999990e+02,2.9178019311e+02,7.9584714319e-01
3.2169999990e+02,2.9185977341e+02,7.9575871185e-01
3.2179999990e+02,2.9193934485e+02,7.9567024882e-01
3.2189999990e+02,2.9201890745e+02,7.9558175407e-01
3.2199999990e+02,2.9209846120e+02,7.9549322757e-01
3.2209999990e+02,2.9217800610e+02,7.9540466927e-01
3.2219999990e+02,2.9225754214e+02,7.9531607914e-01
3.2229999990e+02,2.9233706931e+02,7.9522745715e-01
3.2239999990e+02,2.9241658763e+02,7.9513880325e-01
3.2249999990e+02,2.9249609707e+02,7.9505011741e-01
3.2259999990e+02,2.9257559765e+02,7.9496139959e-01
3.2269999990e+02,2.9265508935e+02,7.9487264975e-01
3.2279999990e+02,2.9273457218e+02,7.9478386787e-01
3.2289999990e+02,2.9281404612e+02,7.9469505389e-01
3.2299999990e+02,2.9289351119e+02,7.9460620779e-01
3.2309999990e+02,2.9297296736e+02,7.9451732953e-01
3.2319999990e+02,2.9305241465e+02,7.9442841906e-01
3.2329999990e+02,2.9313185305e+02,7.9433947635e-01
3.2339999990e+02,2.9321128255e+02,7.9425050137e-01
3.2349999990e+02,2.9329070315e+02,7.9416149407e-01
3.2359999990e+02,2.9337011484e+02,7.9407245443e-01
3.2369999990e+02,2.9344951764e+02,7.9398338239e-01
3.2379999990e+02,2.9352891152e+02,7.9389427792e-01
3.2389999990e+02,2.9360829649e+02,7.9380514099e-01
3.2399999990e+02,2.9368767255e+02,7.9371597155e-01
3.2409999990e+02,2.9376703968e+02,7.9362676957e-01
3.2419999990e+02,2.9384639790e+02,7.9353753502e-01
3.2429999990e+02,2.9392574719e+02,7.9344826784e-01
3.2439999990e+02,2.9400508755e+02,7.9335896801e-01
3.2449999990e+02,2.9408441898e+02,7.9326963548e-01
3.2459999990e+02,2.9416374148e+02,7.9318027022e-01
3.2469999990e+02,2.9424305504e+02,7.9309087218e-01
3.2479999990e+02,2.9432235965e+02,7.9300144134e-01
3.2489999990e+02,2.9440165532e+02,7.9291197765e-01
3.2499999990e+02,2.9448094205e+02,7.9282248106e-01
3.2509999990e+02,2.9456021982e+02,7.9273295156e-01
3.2519999990e+02,2.9463948864e+02,7.9264338908e-01
3.2529999990e+02,2.9471874849e+02,7.9255379360e-01
3.2539999989e+02,2.9479799939e+02,7.9246416508e-01
3.2549999989e+02,2.9487724133e+02,7.9237450347e-01
3.2559999989e+02,2.9495647429e+02,7.9228480874e-01
3.2569999989e+02,2.9503569829e+02,7.9219508084e-01
3.2579999989e+02,2.9511491331e+02,7.9210531975e-01
3.2589999989e+02,2.9519411935e+02,7.9201552542e-01
3.2599999989e+02,2.9527331641e+02,7.9192569780e-01
3.2609999989e+02,2.9535250449e+02,7.9183583686e-01
3.2619999989e+02,2.9543168358e+02,7.9174594257e-01
3.2629999989e+02,2.9551085368e+02,7.9165601487e-01
3.2639999989e+02,2.9559001478e+02,7.9156605374e-01
3.2649999989e+02,2.9566916689e+02,7.9147605912e-01
3.2659999989e+02,2.9574830999e+02,7.9138603099e-01
3.2669999989e+02,2.9582744409e+02,7.9129596930e-01
3.2679999989e+02,2.9590656918e+02,7.9120587400e-01
3.2689999989e+02,2.9598568526e+02,7.9111574507e-01
3.2699999989e+02,2.9606479233e+02,7.9102558245e-01
3.2709999989e+02,2.9614389038e+02,7.9093538612e-01
3.2719999989e+02,2.9622297941e+02,7.9084515602e-01
3.2729999989e+02,2.9630205941e+02,7.9075489212e-01
3.2739999989e+02,2.9638113038e+02,7.9066459438e-01
3.2749999989e+02,2.9646019233e+02,7.9057426275e-01
3.2759999989e+02,2.9653924524e+02,7.9048389720e-01
3.2769999989e+02,2.9661828911e+02,7.9039349768e-01
3.2779999989e+02,2.9669732393e+02,7.9030306416e-01
3.2789999989e+02,2.9677634972e+02,7.9021259659e-01
3.2799999989e+02,2.9685536645e+02,7.9012209493e-01
3.2809999989e+02,2.9693437414e+02,7.9003155913e-01
3.2819999989e+02,2.9701337276e+02,7.8994098917e-01
3.2829999989e+02,2.9709236233e+02,7.8985038500e-01
3.2839999989e+02,2.9717134284e+02,7.8975974657e-01
3.2849999989e+02,2.9725031428e+02,7.8966907384e-01
3.2859999989e+02,2.9732927665e+02,7.8957836678e-01
3.2869999989e+02,2.9740822995e+02,7.8948762533e-01
3.2879999989e+02,2.9748717418e+02,7.8939684947e-01
3.2889999989e+02,2.9756610932e+02,7.8930603914e-01
3.2899999989e+02,2.9764503538e+02,7.8921519430e-01
3.2909999989e+02,2.9772395236e+02,7.8912431492e-01
3.2919999989e+02,2.9780286024e+02,7.8903340095e-01
3.2929999988e+02,2.9788175904e+02,7.8894245234e-01
3.2939999988e+02,2.9796064873e+02,7.8885146906e-01
3.2949999988e+02,2.9803952933e+02,7.8876045107e-01
3.2959999988e+02,2.9811840082e+02,7.8866939831e-01
3.2969999988e+02,2.9819726321e+02,7.8857831075e-01
3.2979999988e+02,2.9827611648e+02,7.8848718835e-01
3.2989999988e+02,2.9835496065e+02,7.8839603106e-01
3.2999999988e+02,2.9843379569e+02,7.8830483883e-01
3.3009999988e+02,2.9851262161e+02,7.8821361164e-01
3.3019999988e+02,2.9859143841e+02,7.8812234942e-01
3.3029999988e+02,2.9867024608e+02,7.8803105215e-01
3.3039999988e+02,2.9874904462e+02,7.8793971977e-01
3.3049999988e+02,2.9882783402e+02,7.8784835225e-01
3.3059999988e+02,2.9890661429e+02,7.8775694953e-01
3.3069999988e+02,2.9898538541e+02,7.8766551158e-01
3.3079999988e+02,2.9906414739e+02,7.8757403836e-01
3.3089999988e+02,2.9914290022e+02,7.8748252981e-01
3.3099999988e+02,2.9922164389e+02,7.8739098590e-01
3.3109999988e+02,2.9930037841e+02,7.8729940658e-01
3.3119999988e+02,2.9937910377e+02,7.8720779180e-01
3.3129999988e+02,2.9945781997e+02,7.8711614153e-01
3.3139999988e+02,2.9953652700e+02,7.8702445572e-01
3.3149999988e+02,2.9961522486e+02,7.8693273432e-01
3.3159999988e+02,2.9969391355e+02,7.8684097729e-01
3.3169999988e+02,2.9977259306e+02,7.8674918459e-01
3.3179999988e+02,2.9985126338e+02,7.8665735617e-01
3.3189999988e+02,2.9992992453e+02,7.8656549198e-01
3.3199999988e+02,3.0000857648e+02,7.8647359199e-01
3.3209999988e+02,3.0008721924e+02,7.8638165614e-01
3.3219999988e+02,3.0016585281e+02,7.8628968439e-01
3.3229999988e+02,3.0024447718e+02,7.8619767671e-01
3.3239999988e+02,3.0032309234e+02,7.8610563303e-01
3.3249999988e+02,3.0040169830e+02,7.8601355332e-01
3.3259999988e+02,3.0048029505e+02,7.8592143753e-01
3.3269999988e+02,3.0055888259e+02,7.8582928562e-01
3.3279999988e+02,3.0063746091e+02,7.8573709753e-01
3.3289999988e+02,3.0071603001e+02,7.8564487324e-01
3.3299999988e+02,3.0079458988e+02,7.8555261268e-01
3.3309999988e+02,3.0087314053e+02,7.8546031581e-01
3.3319999988e+02,3.0095168195e+02,7.8536798259e-01
3.3329999987e+02,3.0103021413e+02,7.8527561297e-01
3.3339999987e+02,3.0110873707e+02,7.8518320691e-01
3.3349999987e+02,3.0118725077e+02,7.8509076436e-01
3.3359999987e+02,3.0126575522e+02,7.8499828527e-01
3.3369999987e+02,3.0134425042e+02,7.8490576959e-01
3.3379999987e+02,3.0142273637e+02,7.8481321729e-01
3.3389999987e+02,3.0150121306e+02,7.8472062831e-01
3.3399999987e+02,3.0157968050e+02,7.8462800260e-01
3.3409999987e+02,3.0165813866e+02,7.8453534013e-01
3.3419999987e+02,3.0173658756e+02,7.8444264083e-01
3.3429999987e+02,3.0181502719e+02,7.8434990468e-01
3.3439999987e+02,3.0189345754e+02,7.8425713161e-01
3.3449999987e+02,3.0197187862e+02,7.8416432158e-01
3.3459999987e+02,3.0205029041e+02,7.8407147455e-01
3.3469999987e+02,3.0212869291e+02,7.8397859047e-01
3.3479999987e+02,3.0220708612e+02,7.8388566928e-01
3.3489999987e+02,3.0228547004e+02,7.8379271095e-01
3.3499999987e+02,3.0236384466e+02,7.8369971542e-01
3.3509999987e+02,3.0244220998e+02,7.8360668265e-01
3.3519999987e+02,3.0252056600e+02,7.8351361258e-01
3.3529999987e+02,3.0259891270e+02,7.8342050518e-01
3.3539999987e+02,3.0267725010e+02,7.8332736039e-01
3.3549999987e+02,3.0275557818e+02,7.8323417816e-01
3.3559999987e+02,3.0283389693e+02,7.8314095845e-01
3.3569999987e+02,3.0291220637e+02,7.8304770121e-01
3.3579999987e+02,3.0299050647e+02,7.8295440638e-01
3.3589999987e+02,3.0306879725e+02,7.8286107393e-01
3.3599999987e+02,3.0314707869e+02,7.8276770380e-01
3.3609999987e+02,3.0322535079e+02,7.8267429594e-01
3.3619999987e+02,3.0330361354e+02,7.8258085030e-01
3.3629999987e+02,3.0338186695e+02,7.8248736684e-01
3.3639999987e+02,3.0346011102e+02,7.8239384550e-01
3.3649999987e+02,3.0353834572e+02,7.8230028624e-01
3.3659999987e+02,3.0361657107e+02,7.8220668901e-01
3.3669999987e+02,3.0369478706e+02,7.8211305375e-01
3.3679999987e+02,3.0377299368e+02,7.8201938043e-01
3.3689999987e+02,3.0385119093e+02,7.8192566898e-01
3.3699999987e+02,3.0392937881e+02,7.8183191936e-01
3.3709999987e+02,3.0400755732e+02,7.8173813151e-01
3.3719999987e+02,3.0408572644e+02,7.8164430540e-01
3.3729999986e+02,3.0416388618e+02,7.8155044096e-01
3.3739999986e+02,3.0424203653e+02,7.8145653816e-01
3.3749999986e+02,3.0432017748e+02,7.8136259693e-01
3.3759999986e+02,3.0439830904e+02,7.8126861722e-01
3.3769999986e+02,3.0447643120e+02,7.8117459900e-01
3.3779999986e+02,3.0455454396e+02,7.8108054220e-01
3.3789999986e+02,3.0463264731e+02,7.8098644677e-01
3.3799999986e+02,3.0471074125e+02,7.8089231267e-01
3.3809999986e+02,3.0478882577e+02,7.8079813984e-01
3.3819999986e+02,3.0486690088e+02,7.8070392824e-01
3.3829999986e+02,3.0494496656e+02,7.8060967780e-01
3.3839999986e+02,3.0502302281e+02,7.8051538848e-01
3.3849999986e+02,3.0510106963e+02,7.8042106024e-01
3.3859999986e+02,3.0517910702e+02,7.8032669300e-01
3.3869999986e+02,3.0525713497e+02,7.8023228674e-01
3.3879999986e+02,3.0533515348e+02,7.8013784138e-01
3.3889999986e+02,3.0541316254e+02,7.8004335689e-01
3.3899999986e+02,3.0549116215e+02,7.7994883320e-01
3.3909999986e+02,3.0556915230e+02,7.7985427027e-01
3.3919999986e+02,3.0564713300e+02,7.7975966805e-01
3.3929999986e+02,3.0572510424e+02,7.7966502648e-01
3.3939999986e+02,3.0580306600e+02,7.7957034551e-01
3.3949999986e+02,3.0588101830e+02,7.7947562508e-01
3.3959999986e+02,3.0595896113e+02,7.7938086515e-01
3.3969999986e+02,3.0603689447e+02,7.7928606566e-01
3.3979999986e+02,3.0611481834e+02,7.7919122655e-01
3.3989999986e+02,3.0619273272e+02,7.7909634778e-01
3.3999999986e+02,3.0627063761e+02,7.7900142930e-01
3.4009999986e+02,3.0634853300e+02,7.7890647104e-01
3.4019999986e+02,3.0642641890e+02,7.7881147295e-01
3.4029999986e+02,3.0650429530e+02,7.7871643499e-01
3.4039999986e+02,3.0658216219e+02,7.7862135710e-01
3.4049999986e+02,3.0666001957e+02,7.7852623922e-01
3.4059999986e+02,3.0673786743e+02,7.7843108129e-01
3.4069999986e+02,3.0681570578e+02,7.7833588328e-01
3.4079999986e+02,3.0689353461e+02,7.7824064511e-01
3.4089999986e+02,3.0697135391e+02,7.7814536675e-01
3.4099999986e+02,3.0704916368e+02,7.7805004812e-01
3.4109999986e+02,3.0712696392e+02,7.7795468919e-01
3.4119999985e+02,3.0720475462e+02,7.7785928988e-01
3.4129999985e+02,3.0728253577e+02,7.7776385016e-01
3.4139999985e+02,3.0736030739e+02,7.7766836996e-01
3.4149999985e+02,3.0743806945e+02,7.7757284922e-01
3.4159999985e+02,3.0751582195e+02,7.7747728790e-01
3.4169999985e+02,3.0759356490e+02,7.7738168594e-01
3.4179999985e+02,3.0767129829e+02,7.7728604328e-01
3.4189999985e+02,3.0774902211e+02,7.7719035987e-01
3.4199999985e+02,3.0782673636e+02,7.7709463565e-01
3.4209999985e+02,3.0790444104e+02,7.7699887056e-01
3.4219999985e+02,3.0798213613e+02,7.7690306456e-01
3.4229999985e+02,3.0805982165e+02,7.7680721757e-01
3.4239999985e+02,3.0813749758e+02,7.7671132956e-01
3.4249999985e+02,3.0821516391e+02,7.7661540045e-01
3.4259999985e+02,3.0829282065e+02,7.7651943020e-01
3.4269999985e+02,3.0837046780e+02,7.7642341875e-01
3.4279999985e+02,3.0844810534e+02,7.7632736604e-01
3.4289999985e+02,3.0852573327e+02,7.7623127201e-01
3.4299999985e+02,3.0860335159e+02,7.7613513660e-01
3.4309999985e+02,3.0868096029e+02,7.7603895977e-01
3.4319999985e+02,3.0875855938e+02,7.7594274145e-01
3.4329999985e+02,3.0883614884e+02,7.7584648159e-01
3.4339999985e+02,3.0891372868e+02,7.7575018012e-01
3.4349999985e+02,3.0899129888e+02,7.7565383699e-01
3.4359999985e+02,3.0906885944e+02,7.7555745215e-01
3.4369999985e+02,3.0914641037e+02,7.7546102553e-01
3.4379999985e+02,3.0922395164e+02,7.7536455707e-01
3.4389999985e+02,3.0930148328e+02,7.7526804673e-01
3.4399999985e+02,3.0937900525e+02,7.7517149443e-01
3.4409999985e+02,3.0945651757e+02,7.7507490012e-01
3.4419999985e+02,3.0953402023e+02,7.7497826375e-01
3.4429999985e+02,3.0961151322e+02,7.7488158525e-01
3.4439999985e+02,3.0968899655e+02,7.7478486456e-01
3.4449999985e+02,3.0976647020e+02,7.7468810163e-01
3.4459999985e+02,3.0984393417e+02,7.7459129640e-01
3.4469999985e+02,3.0992138845e+02,7.7449444880e-01
3.4479999985e+02,3.0999883305e+02,7.7439755879e-01
3.4489999985e+02,3.1007626796e+02,7.7430062629e-01
3.4499999985e+02,3.1015369318e+02,7.7420365124e-01
3.4509999985e+02,3.1023110869e+02,7.7410663360e-01
3.4519999984e+02,3.1030851450e+02,7.7400957330e-01
3.4529999984e+02,3.1038591061e+02,7.7391247027e-01
3.4539999984e+02,3.1046329700e+02,7.7381532446e-01
3.4549999984e+02,3.1054067367e+02,7.7371813581e-01
3.4559999984e+02,3.1061804062e+02,7.7362090426e-01
3.4569999984e+02,3.1069539785e+02,7.7352362974e-01
3.4579999984e+02,3.1077274535e+02,7.7342631220e-01
3.4589999984e+02,3.1085008311e+02,7.7332895157e-01
3.4599999984e+02,3.1092741114e+02,7.7323154780e-01
3.4609999984e+02,3.1100472942e+02,7.7313410082e-01
3.4619999984e+02,3.1108203795e+02,7.7303661056e-01
3.4629999984e+02,3.1115933674e+02,7.7293907698e-01
3.4639999984e+02,3.1123662577e+02,7.7284150001e-01
3.4649999984e+02,3.1131390504e+02,7.7274387957e-01
3.4659999984e+02,3.1139117454e+02,7.7264621563e-01
3.4669999984e+02,3.1146843428e+02,7.7254850810e-01
3.4679999984e+02,3.1154568424e+02,7.7245075693e-01
3.4689999984e+02,3.1162292443e+02,7.7235296206e-01
3.4699999984e+02,3.1170015483e+02,7.7225512342e-01
3.4709999984e+02,3.1177737545e+02,7.7215724096e-01
3.4719999984e+02,3.1185458628e+02,7.7205931460e-01
3.4729999984e+02,3.1193178731e+02,7.7196134428e-01
3.4739999984e+02,3.1200897855e+02,7.7186332995e-01
3.4749999984e+02,3.1208615998e+02,7.7176527153e-01
3.4759999984e+02,3.1216333160e+02,7.7166716897e-01
3.4769999984e+02,3.1224049341e+02,7.7156902220e-01
3.4779999984e+02,3.1231764540e+02,7.7147083116e-01
3.4789999984e+02,3.1239478758e+02,7.7137259578e-01
3.4799999984e+02,3.1247191992e+02,7.7127431599e-01
3.4809999984e+02,3.1254904244e+02,7.7117599175e-01
3.4819999984e+02,3.1262615512e+02,7.7107762297e-01
3.4829999984e+02,3.1270325796e+02,7.7097920959e-01
3.4839999984e+02,3.1278035096e+02,7.7088075156e-01
3.4849999984e+02,3.1285743411e+02,7.7078224881e-01
3.4859999984e+02,3.1293450741e+02,7.7068370126e-01
3.4869999984e+02,3.1301157085e+02,7.7058510886e-01
3.4879999984e+02,3.1308862443e+02,7.7048647153e-01
3.4889999984e+02,3.1316566814e+02,7.7038778923e-01
3.4899999984e+02,3.1324270198e+02,7.7028906187e-01
3.4909999984e+02,3.1331972595e+02,7.7019028939e-01
3.4919999983e+02,3.1339674004e+02,7.7009147173e-01
3.4929999983e+02,3.1347374424e+02,7.6999260882e-01
3.4939999983e+02,3.1355073856e+02,7.6989370059e-01
3.4949999983e+02,3.1362772298e+02,7.6979474698e-01
3.4959999983e+02,3.1370469751e+02,7.6969574792e-01
3.4969999983e+02,3.1378166213e+02,7.6959670334e-01
3.4979999983e+02,3.1385861685e+02,7.6949761318e-01
3.4989999983e+02,3.1393556165e+02,7.6939847737e-01
3.4999999983e+02,3.1401249654e+02,7.6929929584e-01
3.5009999983e+02,3.1408942151e+02,7.6920006852e-01
3.5019999983e+02,3.1416633655e+02,7.6910079535e-01
3.5029999983e+02,3.1424324167e+02,7.6900147626e-01
3.5039999983e+02,3.1432013685e+02,7.6890211118e-01
3.5049999983e+02,3.1439702209e+02,7.6880270004e-01
3.5059999983e+02,3.1447389739e+02,7.6870324278e-01
3.5069999983e+02,3.1455076273e+02,7.6860373932e-01
3.5079999983e+02,3.1462761813e+02,7.6850418959e-01
3.5089999983e+02,3.1470446357e+02,7.6840459354e-01
3.5099999983e+02,3.1478129905e+02,7.6830495108e-01
3.5109999983e+02,3.1485812456e+02,7.6820526215e-01
3.5119999983e+02,3.1493494010e+02,7.6810552669e-01
3.5129999983e+02,3.1501174566e+02,7.6800574461e-01
3.5139999983e+02,3.1508854125e+02,7.6790591585e-01
3.5149999983e+02,3.1516532685e+02,7.6780604034e-01
3.5159999983e+02,3.1524210245e+02,7.6770611801e-01
3.5169999983e+02,3.1531886807e+02,7.6760614880e-01
3.5179999983e+02,3.1539562368e+02,7.6750613262e-01
3.5189999983e+02,3.1547236929e+02,7.6740606941e-01
3.5199999983e+02,3.1554910489e+02,7.6730595910e-01
3.5209999983e+02,3.1562583048e+02,7.6720580161e-01
3.5219999983e+02,3.1570254605e+02,7.6710559688e-01
3.5229999983e+02,3.1577925160e+02,7.6700534484e-01
3.5239999983e+02,3.1585594712e+02,7.6690504541e-01
3.5249999983e+02,3.1593263261e+02,7.6680469852e-01
3.5259999983e+02,3.1600930806e+02,7.6670430409e-01
3.5269999983e+02,3.1608597347e+02,7.6660386207e-01
3.5279999983e+02,3.1616262883e+02,7.6650337237e-01
3.5289999983e+02,3.1623927414e+02,7.6640283492e-01
3.5299999983e+02,3.1631590939e+02,7.6630224965e-01
3.5309999982e+02,3.1639253459e+02,7.6620161649e-01
3.5319999982e+02,3.1646914972e+02,7.6610093536e-01
3.5329999982e+02,3.1654575477e+02,7.6600020619e-01
3.5339999982e+02,3.1662234976e+02,7.6589942891e-01
3.5349999982e+02,3.1669893466e+02,7.6579860344e-01
3.5359999982e+02,3.1677550947e+02,7.6569772971e-01
3.5369999982e+02,3.1685207420e+02,7.6559680764e-01
3.5379999982e+02,3.1692862883e+02,7.6549583717e-01
3.5389999982e+02,3.1700517337e+02,7.6539481822e-01
3.5399999982e+02,3.1708170780e+02,7.6529375070e-01
3.5409999982e+02,3.1715823212e+02,7.6519263456e-01
3.5419999982e+02,3.1723474632e+02,7.6509146970e-01
