x,rho,u,P,e,t
2.12,1.3,1.30041e-24,1,1.15385,0.412269
2.16,1.3,7.00564e-26,1,1.15385,0.412269
2.2,1.3,3.72615e-27,1,1.15385,0.412269
2.24,1.3,1.95541e-28,1,1.15385,0.412269
2.28,1.3,1.01214e-29,1,1.15385,0.412269
2.32,1.3,5.1673e-31,1,1.15385,0.412269
2.36,1.3,2.60223e-32,1,1.15385,0.412269
2.4,1.3,1.29259e-33,1,1.15385,0.412269
2.44,1.3,6.33138e-35,1,1.15385,0.412269
2.48,1.3,3.05667e-36,1,1.15385,0.412269
2.52,1.3,1.45363e-37,1,1.15385,0.412269
2.56,1.3,6.80543e-39,1,1.15385,0.412269
2.6,1.3,3.13514e-40,1,1.15385,0.412269
2.64,1.3,1.42083e-41,1,1.15385,0.412269
2.68,1.3,6.33446e-43,1,1.15385,0.412269
2.72,1.3,2.77874e-44,1,1.15385,0.412269
2.76,1.3,1.19987e-45,1,1.15385,0.412269
2.8,1.3,5.10253e-47,1,1.15385,0.412269
2.84,1.3,2.13817e-48,1,1.15385,0.412269
2.88,1.3,8.8332e-50,1,1.15385,0.412269
2.92,1.3,3.59902e-51,1,1.15385,0.412269
2.96,1.3,1.44658e-52,1,1.15385,0.412269
3,1.3,5.73614e-54,1,1.15385,0.412269
3.04,1.3,2.24373e-55,1,1.15385,0.412269
3.08,1.3,8.65543e-57,1,1.15385,0.412269
3.12,1.3,3.29171e-58,1,1.15385,0.412269
3.16,1.3,1.23365e-59,1,1.15385,0.412269
3.2,1.3,4.55429e-61,1,1.15385,0.412269
3.24,1.3,1.65551e-62,1,1.15385,0.412269
3.28,1.3,5.92351e-64,1,1.15385,0.412269
3.32,1.3,2.08565e-65,1,1.15385,0.412269
3.36,1.3,7.22486e-67,1,1.15385,0.412269
3.4,1.3,2.462e-68,1,1.15385,0.412269
3.44,1.3,8.25257e-70,1,1.15385,0.412269
3.48,1.3,2.72097e-71,1,1.15385,0.412269
3.52,1.3,8.82469e-73,1,1.15385,0.412269
3.56,1.3,2.81536e-74,1,1.15385,0.412269
3.6,1.3,8.83582e-76,1,1.15385,0.412269
3.64,1.3,2.72805e-77,1,1.15385,0.412269
3.68,1.3,8.28634e-79,1,1.15385,0.412269
3.72,1.3,2.47615e-80,1,1.15385,0.412269
3.76,1.3,7.27919e-82,1,1.15385,0.412269
3.8,1.3,2.10505e-83,1,1.15385,0.412269
3.84,1.3,5.98805e-85,1,1.15385,0.412269
3.88,1.3,1.67538e-86,1,1.15385,0.412269
3.92,1.3,4.60997e-88,1,1.15385,0.412269
3.96,1.3,1.24737e-89,1,1.15385,0.412269
4,1.3,3.31854e-91,1,1.15385,0.412269
4.04,1.3,8.67967e-93,1,1.15385,0.412269
4.08,1.3,2.23155e-94,1,1.15385,0.412269
4.12,1.3,5.63899e-96,1,1.15385,0.412269
4.16,1.3,1.40033e-97,1,1.15385,0.412269
4.2,1.3,3.41695e-99,1,1.15385,0.412269
4.24,1.3,8.19159e-101,1,1.15385,0.412269
4.28,1.3,1.92913e-102,1,1.15385,0.412269
4.32,1.3,4.4623e-104,1,1.15385,0.412269
4.36,1.3,1.01369e-105,1,1.15385,0.412269
4.4,1.3,2.26118e-107,1,1.15385,0.412269
4.44,1.3,4.95219e-109,1,1.15385,0.412269
4.48,1.3,1.06471e-110,1,1.15385,0.412269
4.52,1.3,2.24685e-112,1,1.15385,0.412269
4.56,1.3,4.65346e-114,1,1.15385,0.412269
4.6,1.3,9.45757e-116,1,1.15385,0.412269
4.64,1.3,1.88596e-117,1,1.15385,0.412269
4.68,1.3,3.68963e-119,1,1.15385,0.412269
4.72,1.3,7.0808e-121,1,1.15385,0.412269
4.76,1.3,1.33286e-122,1,1.15385,0.412269
4.8,1.3,2.4606e-124,1,1.15385,0.412269
4.84,1.3,4.45459e-126,1,1.15385,0.412269
4.88,1.3,7.90754e-128,1,1.15385,0.412269
4.92,1.3,1.37624e-129,1,1.15385,0.412269
4.96,1.3,2.34813e-131,1,1.15385,0.412269
5,1.3,3.92713e-133,1,1.15385,0.412269
5.04,1.3,6.43727e-135,1,1.15385,0.412269
5.08,1.3,1.03406e-136,1,1.15385,0.412269
5.12,1.3,1.62762e-138,1,1.15385,0.412269
5.16,1.3,2.50989e-140,1,1.15385,0.412269
5.2,1.3,3.79125e-142,1,1.15385,0.412269
5.24,1.3,5.60872e-144,1,1.15385,0.412269
5.28,1.3,8.12489e-146,1,1.15385,0.412269
5.32,1.3,1.15228e-147,1,1.15385,0.412269
5.36,1.3,1.59954e-149,1,1.15385,0.412269
5.4,1.3,2.17287e-151,1,1.15385,0.412269
5.44,1.3,2.88782e-153,1,1.15385,0.412269
5.48,1.3,3.75406e-155,1,1.15385,0.412269
5.52,1.3,4.77218e-157,1,1.15385,0.412269
5.56,1.3,5.93068e-159,1,1.15385,0.412269
5.6,1.3,7.20358e-161,1,1.15385,0.412269
5.64,1.3,8.54927e-163,1,1.15385,0.412269
5.68,1.3,9.9112e-165,1,1.15385,0.412269
5.72,1.3,1.12206e-166,1,1.15385,0.412269
5.76,1.3,1.24016e-168,1,1.15385,0.412269
5.8,1.3,1.33777e-170,1,1.15385,0.412269
5.84,1.3,1.40799e-172,1,1.15385,0.412269
5.88,1.3,1.44545e-174,1,1.15385,0.412269
5.92,1.3,1.44698e-176,1,1.15385,0.412269
5.96,1.3,1.41203e-178,1,1.15385,0.412269
6,1.3,1.34279e-180,1,1.15385,0.412269
6.04,1.3,1.244e-182,1,1.15385,0.412269
6.08,1.3,1.12237e-184,1,1.15385,0.412269
6.12,1.3,9.8584e-187,1,1.15385,0.412269
6.16,1.3,8.4271e-189,1,1.15385,0.412269
6.2,1.3,7.00794e-191,1,1.15385,0.412269
6.24,1.3,5.66726e-193,1,1.15385,0.412269
6.28,1.3,4.45499e-195,1,1.15385,0.412269
6.32,1.3,3.40268e-197,1,1.15385,0.412269
6.36,1.3,2.52402e-199,1,1.15385,0.412269
6.4,1.3,1.81735e-201,1,1.15385,0.412269
6.44,1.3,1.26949e-203,1,1.15385,0.412269
6.48,1.3,8.59808e-206,1,1.15385,0.412269
6.52,1.3,5.64268e-208,1,1.15385,0.412269
6.56,1.3,3.58575e-210,1,1.15385,0.412269
6.6,1.3,2.20477e-212,1,1.15385,0.412269
6.64,1.3,1.31064e-214,1,1.15385,0.412269
6.68,1.3,7.52602e-217,1,1.15385,0.412269
6.72,1.3,4.1706e-219,1,1.15385,0.412269
6.76,1.3,2.22813e-221,1,1.15385,0.412269
6.8,1.3,1.14635e-223,1,1.15385,0.412269
6.84,1.3,5.67305e-226,1,1.15385,0.412269
6.88,1.3,2.69702e-228,1,1.15385,0.412269
6.92,1.3,1.23005e-230,1,1.15385,0.412269
6.96,1.3,5.37393e-233,1,1.15385,0.412269
7,1.3,2.24542e-235,1,1.15385,0.412269
7.04,1.3,8.95759e-238,1,1.15385,0.412269
7.08,1.3,3.40534e-240,1,1.15385,0.412269
7.12,1.3,1.23119e-242,1,1.15385,0.412269
7.16,1.3,4.22401e-245,1,1.15385,0.412269
7.2,1.3,1.37187e-247,1,1.15385,0.412269
7.24,1.3,4.20665e-250,1,1.15385,0.412269
7.28,1.3,1.21431e-252,1,1.15385,0.412269
7.32,1.3,3.28917e-255,1,1.15385,0.412269
7.36,1.3,8.32989e-258,1,1.15385,0.412269
7.4,1.3,1.96441e-260,1,1.15385,0.412269
7.44,1.3,4.29414e-263,1,1.15385,0.412269
7.48,1.3,8.65577e-266,1,1.15385,0.412269
7.52,1.3,1.59923e-268,1,1.15385,0.412269
7.56,1.3,2.68935e-271,1,1.15385,0.412269
7.6,1.3,4.08249e-274,1,1.15385,0.412269
7.64,1.3,5.53892e-277,1,1.15385,0.412269
7.68,1.3,6.63515e-280,1,1.15385,0.412269
7.72,1.3,6.91086e-283,1,1.15385,0.412269
7.76,1.3,6.13456e-286,1,1.15385,0.412269
7.8,1.3,4.51615e-289,1,1.15385,0.412269
7.84,1.3,2.65051e-292,1,1.15385,0.412269
7.88,1.3,1.16472e-295,1,1.15385,0.412269
7.92,1.3,3.41451e-299,1,1.15385,0.412269
7.96,1.3,5.0238e-303,1,1.15385,0.412269
8,1.3,0,1,1.15385,0.412269
8.04,1.3,0,1,1.15385,0.412269
8.08,1.3,0,1,1.15385,0.412269
8.12,1.3,0,1,1.15385,0.412269
8.16,1.3,0,1,1.15385,0.412269
8.2,1.3,0,1,1.15385,0.412269
8.24,1.3,0,1,1.15385,0.412269
8.28,1.3,0,1,1.15385,0.412269
8.32,1.3,0,1,1.15385,0.412269
8.36,1.3,0,1,1.15385,0.412269
8.4,1.3,0,1,1.15385,0.412269
8.44,1.3,0,1,1.15385,0.412269
8.48,1.3,0,1,1.15385,0.412269
8.52,1.3,0,1,1.15385,0.412269
8.56,1.3,0,1,1.15385,0.412269
8.6,1.3,0,1,1.15385,0.412269
8.64,1.3,0,1,1.15385,0.412269
8.68,1.3,0,1,1.15385,0.412269
8.72,1.3,0,1,1.15385,0.412269
8.76,1.3,0,1,1.15385,0.412269
8.8,1.3,0,1,1.15385,0.412269
8.84,1.3,0,1,1.15385,0.412269
8.88,1.3,0,1,1.15385,0.412269
8.92,1.3,0,1,1.15385,0.412269
8.96,1.3,0,1,1.15385,0.412269
9,1.3,0,1,1.15385,0.412269
9.04,1.3,0,1,1.15385,0.412269
9.08,1.3,0,1,1.15385,0.412269
9.12,1.3,0,1,1.15385,0.412269
9.16,1.3,0,1,1.15385,0.412269
9.2,1.3,0,1,1.15385,0.412269
9.24,1.3,0,1,1.15385,0.412269
9.28,1.3,0,1,1.15385,0.412269
9.32,1.3,0,1,1.15385,0.412269
9.36,1.3,0,1,1.15385,0.412269
9.4,1.3,0,1,1.15385,0.412269
9.44,1.3,0,1,1.15385,0.412269
9.48,1.3,0,1,1.15385,0.412269
9.52,1.3,0,1,1.15385,0.412269
9.56,1.3,0,1,1.15385,0.412269
9.6,1.3,0,1,1.15385,0.412269
9.64,1.3,0,1,1.15385,0.412269
9.68,1.3,0,1,1.15385,0.412269
9.72,1.3,0,1,1.15385,0.412269
9.76,1.3,0,1,1.15385,0.412269
9.8,1.3,0,1,1.15385,0.412269
9.84,1.3,0,1,1.15385,0.412269
9.88,1.3,0,1,1.15385,0.412269
9.92,1.3,0,1,1.15385,0.412269
9.96,1.3,0,1,1.15385,0.412269
10,1.3,0,1,1.15385,0.412269
-10,13,0,10,1.15385,0.507343
-9.96,13,0,10,1.15385,0.507343
-9.92,13,0,10,1.15385,0.507343
-9.88,13,0,10,1.15385,0.507343
-9.84,13,0,10,1.15385,0.507343
-9.8,13,0,10,1.15385,0.507343
-9.76,13,0,10,1.15385,0.507343
-9.72,13,0,10,1.15385,0.507343
-9.68,13,0,10,1.15385,0.507343
-9.64,13,0,10,1.15385,0.507343
-9.6,13,0,10,1.15385,0.507343
-9.56,13,0,10,1.15385,0.507343
-9.52,13,0,10,1.15385,0.507343
-9.48,13,0,10,1.15385,0.507343
-9.44,13,0,10,1.15385,0.507343
-9.4,13,0,10,1.15385,0.507343
-9.36,13,0,10,1.15385,0.507343
-9.32,13,0,10,1.15385,0.507343
-9.28,13,0,10,1.15385,0.507343
-9.24,13,0,10,1.15385,0.507343
-9.2,13,6.91692e-323,10,1.15385,0.507343
-9.16,13,2.83594e-320,10,1.15385,0.507343
-9.12,13,1.02068e-317,10,1.15385,0.507343
-9.08,13,3.50096e-315,10,1.15385,0.507343
-9.04,13,1.1465e-312,10,1.15385,0.507343
-9,13,3.59064e-310,10,1.15385,0.507343
-8.96,13,1.07708e-307,10,1.15385,0.507343
-8.92,13,3.09892e-305,10,1.15385,0.507343
-8.88,13,8.56282e-303,10,1.15385,0.507343
-8.84,13,2.27501e-300,10,1.15385,0.507343
-8.8,13,5.81815e-298,10,1.15385,0.507343
-8.76,13,1.43373e-295,10,1.15385,0.507343
-8.72,13,3.40755e-293,10,1.15385,0.507343
-8.68,13,7.818e-291,10,1.15385,0.507343
-8.64,13,1.73297e-288,10,1.15385,0.507343
-8.6,13,3.7142e-286,10,1.15385,0.507343
-8.56,13,7.70271e-284,10,1.15385,0.507343
-8.52,13,1.54678e-281,10,1.15385,0.507343
-8.48,13,3.00959e-279,10,1.15385,0.507343
-8.44,13,5.67749e-277,10,1.15385,0.507343
-8.4,13,1.03905e-274,10,1.15385,0.507343
-8.36,13,1.84585e-272,10,1.15385,0.507343
-8.32,13,3.18476e-270,10,1.15385,0.507343
-8.28,13,5.33954e-268,10,1.15385,0.507343
-8.24,13,8.70363e-266,10,1.15385,0.507343
-8.2,13,1.37999e-263,10,1.15385,0.507343
-8.16,13,2.12929e-261,10,1.15385,0.507343
-8.12,13,3.19869e-259,10,1.15385,0.507343
-8.08,13,4.68034e-257,10,1.15385,0.507343
-8.04,13,6.67316e-255,10,1.15385,0.507343
-8,13,9.27498e-253,10,1.15385,0.507343
-7.96,13,1.25716e-250,10,1.15385,0.507343
-7.92,13,1.66238e-248,10,1.15385,0.507343
-7.88,13,2.14531e-246,10,1.15385,0.507343
-7.84,13,2.70288e-244,10,1.15385,0.507343
-7.8,13,3.32576e-242,10,1.15385,0.507343
-7.76,13,3.99784e-240,10,1.15385,0.507343
-7.72,13,4.69648e-238,10,1.15385,0.507343
-7.68,13,5.3935e-236,10,1.15385,0.507343
-7.64,13,6.05694e-234,10,1.15385,0.507343
-7.6,13,6.65349e-232,10,1.15385,0.507343
-7.56,13,7.15132e-230,10,1.15385,0.507343
-7.52,13,7.52291e-228,10,1.15385,0.507343
-7.48,13,7.74764e-226,10,1.15385,0.507343
-7.44,13,7.81364e-224,10,1.15385,0.507343
-7.4,13,7.71882e-222,10,1.15385,0.507343
-7.36,13,7.47093e-220,10,1.15385,0.507343
-7.32,13,7.0865e-218,10,1.15385,0.507343
-7.28,13,6.58915e-216,10,1.15385,0.507343
-7.24,13,6.00717e-214,10,1.15385,0.507343
-7.2,13,5.371e-212,10,1.15385,0.507343
-7.16,13,4.71067e-210,10,1.15385,0.507343
-7.12,13,4.05368e-208,10,1.15385,0.507343
-7.08,13,3.42333e-206,10,1.15385,0.507343
-7.04,13,2.83773e-204,10,1.15385,0.507343
-7,13,2.30944e-202,10,1.15385,0.507343
-6.96,13,1.84562e-200,10,1.15385,0.507343
-6.92,13,1.44863e-198,10,1.15385,0.507343
-6.88,13,1.11696e-196,10,1.15385,0.507343
-6.84,13,8.46173e-195,10,1.15385,0.507343
-6.8,13,6.29937e-193,10,1.15385,0.507343
-6.76,13,4.60918e-191,10,1.15385,0.507343
-6.72,13,3.31518e-189,10,1.15385,0.507343
-6.68,13,2.34431e-187,10,1.15385,0.507343
-6.64,13,1.63008e-185,10,1.15385,0.507343
-6.6,13,1.11467e-183,10,1.15385,0.507343
-6.56,13,7.49695e-182,10,1.15385,0.507343
-6.52,13,4.95993e-180,10,1.15385,0.507343
-6.48,13,3.22826e-178,10,1.15385,0.507343
-6.44,13,2.06732e-176,10,1.15385,0.507343
-6.4,13,1.30267e-174,10,1.15385,0.507343
-6.36,13,8.07772e-173,10,1.15385,0.507343
-6.32,13,4.92952e-171,10,1.15385,0.507343
-6.28,13,2.96084e-169,10,1.15385,0.507343
-6.24,13,1.75045e-167,10,1.15385,0.507343
-6.2,13,1.01867e-165,10,1.15385,0.507343
-6.16,13,5.83574e-164,10,1.15385,0.507343
-6.12,13,3.29122e-162,10,1.15385,0.507343
-6.08,13,1.82742e-160,10,1.15385,0.507343
-6.04,13,9.98982e-159,10,1.15385,0.507343
-6,13,5.37695e-157,10,1.15385,0.507343
-5.96,13,2.84964e-155,10,1.15385,0.507343
-5.92,13,1.48709e-153,10,1.15385,0.507343
-5.88,13,7.64177e-152,10,1.15385,0.507343
-5.84,13,3.86702e-150,10,1.15385,0.507343
-5.8,13,1.92708e-148,10,1.15385,0.507343
-5.76,13,9.45766e-147,10,1.15385,0.507343
-5.72,13,4.57132e-145,10,1.15385,0.507343
-5.68,13,2.17617e-143,10,1.15385,0.507343
-5.64,13,1.02036e-141,10,1.15385,0.507343
-5.6,13,4.71239e-140,10,1.15385,0.507343
-5.56,13,2.14376e-138,10,1.15385,0.507343
-5.52,13,9.60672e-137,10,1.15385,0.507343
-5.48,13,4.24091e-135,10,1.15385,0.507343
-5.44,13,1.84437e-133,10,1.15385,0.507343
-5.4,13,7.90245e-132,10,1.15385,0.507343
-5.36,13,3.33596e-130,10,1.15385,0.507343
-5.32,13,1.38754e-128,10,1.15385,0.507343
-5.28,13,5.68667e-127,10,1.15385,0.507343
-5.24,13,2.29657e-125,10,1.15385,0.507343
-5.2,13,9.13967e-124,10,1.15385,0.507343
-5.16,13,3.58454e-122,10,1.15385,0.507343
-5.12,13,1.38551e-120,10,1.15385,0.507343
-5.08,13,5.27815e-119,10,1.15385,0.507343
-5.04,13,1.98185e-117,10,1.15385,0.507343
-5,13,7.33499e-116,10,1.15385,0.507343
-4.96,13,2.67602e-114,10,1.15385,0.507343
-4.92,13,9.62419e-113,10,1.15385,0.507343
-4.88,13,3.41229e-111,10,1.15385,0.507343
-4.84,13,1.19277e-109,10,1.15385,0.507343
-4.8,13,4.11073e-108,10,1.15385,0.507343
-4.76,13,1.39687e-106,10,1.15385,0.507343
-4.72,13,4.68052e-105,10,1.15385,0.507343
-4.68,13,1.54651e-103,10,1.15385,0.507343
-4.64,13,5.03913e-102,10,1.15385,0.507343
-4.6,13,1.6193e-100,10,1.15385,0.507343
-4.56,13,5.13204e-99,10,1.15385,0.507343
-4.52,13,1.60423e-97,10,1.15385,0.507343
-4.48,13,4.94635e-96,10,1.15385,0.507343
-4.44,13,1.5044e-94,10,1.15385,0.507343
-4.4,13,4.51364e-93,10,1.15385,0.507343
-4.36,13,1.33598e-91,10,1.15385,0.507343
-4.32,13,3.90125e-90,10,1.15385,0.507343
-4.28,13,1.12399e-88,10,1.15385,0.507343
-4.24,13,3.19523e-87,10,1.15385,0.507343
-4.2,13,8.96275e-86,10,1.15385,0.507343
-4.16,13,2.48087e-84,10,1.15385,0.507343
-4.12,13,6.77657e-83,10,1.15385,0.507343
-4.08,13,1.82676e-81,10,1.15385,0.507343
-4.04,13,4.86003e-80,10,1.15385,0.507343
-4,13,1.27614e-78,10,1.15385,0.507343
-3.96,13,3.30731e-77,10,1.15385,0.507343
-3.92,13,8.46032e-76,10,1.15385,0.507343
-3.88,13,2.13621e-74,10,1.15385,0.507343
-3.84,13,5.32424e-73,10,1.15385,0.507343
-3.8,13,1.3099e-71,10,1.15385,0.507343
-3.76,13,3.18119e-70,10,1.15385,0.507343
-3.72,13,7.62644e-69,10,1.15385,0.507343
-3.68,13,1.80485e-67,10,1.15385,0.507343
-3.64,13,4.21655e-66,10,1.15385,0.507343
-3.6,13,9.72479e-65,10,1.15385,0.507343
-3.56,13,2.21425e-63,10,1.15385,0.507343
-3.52,13,4.9776e-62,10,1.15385,0.507343
-3.48,13,1.10481e-60,10,1.15385,0.507343
-3.44,13,2.42144e-59,10,1.15385,0.507343
-3.4,13,5.24107e-58,10,1.15385,0.507343
-3.36,13,1.12043e-56,10,1.15385,0.507343
-3.32,13,2.36609e-55,10,1.15385,0.507343
-3.28,13,4.93656e-54,10,1.15385,0.507343
-3.24,13,1.01772e-52,10,1.15385,0.507343
-3.2,13,2.07353e-51,10,1.15385,0.507343
-3.16,13,4.17561e-50,10,1.15385,0.507343
-3.12,13,8.31194e-49,10,1.15385,0.507343
-3.08,13,1.63564e-47,10,1.15385,0.507343
-3.04,13,3.1819e-46,10,1.15385,0.507343
-3,13,6.11923e-45,10,1.15385,0.507343
-2.96,13,1.16331e-43,10,1.15385,0.507343
-2.92,13,2.18597e-42,10,1.15385,0.507343
-2.88,13,4.05963e-41,10,1.15385,0.507343
-2.84,13,7.45006e-40,10,1.15385,0.507343
-2.8,13,1.35082e-38,10,1.15385,0.507343
-2.76,13,2.41959e-37,10,1.15385,0.507343
-2.72,13,4.28121e-36,10,1.15385,0.507343
-2.68,13,7.4832e-35,10,1.15385,0.507343
-2.64,13,1.29233e-33,10,1.15385,0.507343
-2.6,13,2.20573e-32,10,1.15385,0.507343
-2.56,13,3.72201e-31,10,1.15385,0.507343
-2.52,13,6.21155e-30,10,1.15385,0.507343
-2.48,13,1.02545e-28,10,1.15385,0.507343
-2.44,13,1.67465e-27,10,1.15385,0.507343
-2.4,13,2.70485e-26,10,1.15385,0.507343
-2.36,13,4.3193e-25,10,1.15385,0.507343
-2.32,13,6.81694e-24,10,1.15385,0.507343
-2.28,13,1.06372e-22,10,1.15385,0.507343
-2.24,13,1.64342e-21,10,1.15385,0.507343
-2.2,13,2.51119e-20,10,1.15385,0.507343
-2.16,13,3.77201e-19,10,1.15385,0.507343
-2.12,13,5.69005e-18,10,1.15385,0.507343
-2.08,13,9.06003e-17,10,1.15385,0.507343
-2.04,13,7.06593e-16,10,1.15385,0.507343
-2,13,3.2951e-15,10,1.15385,0.507343
-1.96,13,1.3802e-14,10,1.15385,0.507343
-1.92,13,5.53636e-14,10,1.15385,0.507343
-1.88,13,2.16108e-13,10,1.15385,0.507343
-1.84,13,8.22784e-13,10,1.15385,0.507343
-1.8,13,3.05173e-12,10,1.15385,0.507343
-1.76,13,1.10212e-11,10,1.15385,0.507343
-1.72,13,3.87387e-11,10,1.15385,0.507343
-1.68,13,1.32463e-10,10,1.15385,0.507343
-1.64,13,4.40416e-10,10,1.15385,0.507343
-1.6,13,1.42307e-09,10,1.15385,0.507343
-1.56,13,4.46624e-09,10,1.15385,0.507343
-1.52,13,1.3607e-08,10,1.15385,0.507343
-1.48,13,4.02183e-08,10,1.15385,0.507343
-1.44,13,1.15252e-07,10,1.15385,0.507343
-1.4,13,3.19995e-07,10,1.15385,0.507343
-1.36,13,8.60201e-07,9.99999,1.15385,0.507343
-1.32,13,2.23714e-06,9.99997,1.15384,0.507343
-1.28,12.9999,5.62441e-06,9.99992,1.15384,0.507343
-1.24,12.9998,1.36581e-05,9.9998,1.15384,0.507343
-1.2,12.9996,3.2007e-05,9.99953,1.15382,0.507343
-1.16,12.9992,7.23173e-05,9.99894,1.1538,0.507343
-1.12,12.9982,0.000157384,9.99768,1.15374,0.507343
-1.08,12.9962,0.000329588,9.99515,1.15362,0.507343
-1.04,12.9924,0.000663508,9.99024,1.1534,0.507343
-1,12.9853,0.00128286,9.98113,1.15297,0.507343
-0.96,12.9727,0.0023802,9.96501,1.15223,0.507343
-0.92,12.9514,0.00423532,9.93781,1.15097,0.507343
-0.88,12.9172,0.00722557,9.89408,1.14894,0.507343
-0.84,12.8647,0.0118204,9.82717,1.14583,0.507343
-0.8,12.7881,0.0185548,9.72974,1.14127,0.507343
-0.76,12.6812,0.027982,9.5946,1.1349,0.507343
-0.72,12.5389,0.0406153,9.41578,1.12639,0.507343
-0.68,12.3572,0.0568704,9.1895,1.11548,0.507343
-0.64,12.1343,0.0770256,8.91481,1.10202,0.507343
-0.6,11.8701,0.101205,8.59373,1.08597,0.507343
-0.56,11.5667,0.129386,8.23094,1.06741,0.507343
-0.52,11.2277,0.161426,7.83309,1.04649,0.507343
-0.48,10.8575,0.197094,7.408,1.02344,0.507343
-0.44,10.4614,0.236106,6.96391,0.998517,0.507343
-0.4,10.0444,0.278151,6.50885,0.972011,0.507343
-0.36,9.61181,0.32291,6.0503,0.944198,0.507343
-0.32,9.16845,0.370065,5.59493,0.915356,0.507343
-0.28,8.719,0.419289,5.14863,0.885759,0.507343
-0.24,8.26809,0.470223,4.71662,0.855692,0.507343
-0.2,7.82066,0.522422,4.30384,0.825475,0.507343
